Region,Category,Product,SalesChannel,Revenue,Profit,ProfitMargin,Date
Southeast,Clothing,"Short-Sleeve Classic Jersey, L",Reseller,194.36,-55.07,-28.33,29 August 2013
Southwest,Clothing,"Short-Sleeve Classic Jersey, S",Reseller,194.36,-55.07,-28.33,29 August 2013
United Kingdom,Clothing,"Short-Sleeve Classic Jersey, XL",Reseller,194.36,-55.07,-28.33,29 August 2013
United Kingdom,Clothing,"Short-Sleeve Classic Jersey, S",Reseller,194.36,-55.07,-28.33,29 October 2013
Australia,Clothing,"Short-Sleeve Classic Jersey, XL",Reseller,194.36,-55.07,-28.33,30 June 2013
Australia,Clothing,"Short-Sleeve Classic Jersey, S",Reseller,194.36,-55.07,-28.33,28 January 2013
Australia,Clothing,"Short-Sleeve Classic Jersey, L",Reseller,194.36,-55.07,-28.33,29 September 2013
Central,Clothing,"Short-Sleeve Classic Jersey, S",Reseller,194.36,-55.07,-28.33,29 October 2013
France,Clothing,"Short-Sleeve Classic Jersey, S",Reseller,194.36,-55.07,-28.33,29 November 2013
France,Clothing,"Short-Sleeve Classic Jersey, S",Reseller,194.36,-55.07,-28.33,29 August 2013
France,Clothing,"Short-Sleeve Classic Jersey, S",Reseller,194.36,-55.07,-28.33,29 September 2013
Northeast,Clothing,"Short-Sleeve Classic Jersey, XL",Reseller,194.36,-55.07,-28.33,28 December 2012
Germany,Clothing,"Short-Sleeve Classic Jersey, S",Reseller,194.36,-55.07,-28.33,30 May 2013
Germany,Clothing,"Short-Sleeve Classic Jersey, S",Reseller,194.36,-55.07,-28.33,29 September 2013
Germany,Components,LL Bottom Bracket,Reseller,194.36,50.53,25.99,30 May 2013
Northeast,Components,LL Road Handlebars,Reseller,194.36,50.53,25.99,29 January 2012
Northeast,Components,LL Road Handlebars,Reseller,194.36,50.53,25.99,29 February 2012
Southwest,Components,LL Bottom Bracket,Reseller,194.36,50.53,25.99,28 January 2013
United Kingdom,Components,LL Bottom Bracket,Reseller,194.36,50.53,25.99,29 November 2013
Northwest,Components,LL Mountain Handlebars,Reseller,194.36,50.53,25.99,29 February 2012
Northwest,Components,LL Mountain Handlebars,Reseller,194.36,50.53,25.99,28 October 2012
Northwest,Components,LL Mountain Pedal,Reseller,194.35,50.53,25.99,29 October 2013
United Kingdom,Components,LL Mountain Pedal,Reseller,194.35,50.53,25.99,29 November 2013
United Kingdom,Components,LL Road Pedal,Reseller,194.35,50.53,25.99,29 November 2013
Southwest,Components,LL Mountain Pedal,Reseller,194.35,50.53,25.99,29 October 2013
Northeast,Components,LL Road Pedal,Reseller,194.35,50.53,25.99,30 May 2013
France,Components,LL Road Pedal,Reseller,194.35,50.53,25.99,28 December 2012
France,Components,LL Road Pedal,Reseller,194.35,50.53,25.99,28 February 2013
France,Components,LL Mountain Pedal,Reseller,194.35,50.53,25.99,28 February 2013
France,Components,LL Mountain Pedal,Reseller,194.35,50.53,25.99,30 April 2013
Central,Components,LL Road Pedal,Reseller,194.35,50.53,25.99,30 May 2013
Central,Components,LL Mountain Pedal,Reseller,194.35,50.53,25.99,28 February 2013
Central,Components,LL Mountain Pedal,Reseller,194.35,50.53,25.99,30 April 2013
Australia,Components,Chain,Reseller,194.30,50.52,25.99,29 November 2013
Australia,Components,Chain,Reseller,194.30,50.52,25.99,28 February 2013
Canada,Components,Chain,Reseller,194.30,50.52,25.99,29 September 2013
Southwest,Components,Chain,Reseller,194.30,50.52,25.99,30 May 2013
Canada,Clothing,AWC Logo Cap,Reseller,194.18,-68.87,-35.46,30 May 2013
Southwest,Clothing,"Racing Socks, M",Reseller,194.18,73.14,37.66,28 February 2013
Northwest,Clothing,"Mountain Bike Socks, M",Reseller,193.80,78.33,40.41,29 October 2011
Canada,Components,LL Touring Handlebars,Reseller,193.58,50.33,25.99,28 February 2013
France,Clothing,"Half-Finger Gloves, M",Reseller,191.94,54.55,28.42,28 December 2012
Northeast,Clothing,"Half-Finger Gloves, M",Reseller,191.94,54.55,28.42,30 May 2013
United Kingdom,Clothing,"Half-Finger Gloves, S",Reseller,191.94,54.55,28.42,28 December 2012
Canada,Clothing,AWC Logo Cap,Reseller,191.90,-1.60,-0.83,30 March 2012
France,Accessories,Minipump,Reseller,191.90,59.97,31.24,28 October 2012
Southwest,Accessories,Minipump,Reseller,191.90,59.97,31.24,30 March 2012
Southeast,Components,Rear Brakes,Reseller,191.70,49.84,26.00,28 February 2013
Southeast,Components,Rear Brakes,Reseller,191.70,49.84,26.00,29 November 2013
Northwest,Components,Rear Brakes,Reseller,191.70,49.84,26.00,29 September 2013
Southeast,Components,Front Brakes,Reseller,191.70,49.84,26.00,29 August 2013
Southeast,Components,Front Brakes,Reseller,191.70,49.84,26.00,29 November 2013
United Kingdom,Components,Front Brakes,Reseller,191.70,49.84,26.00,28 January 2013
United Kingdom,Components,Front Brakes,Reseller,191.70,49.84,26.00,29 October 2013
Southwest,Components,Front Brakes,Reseller,191.70,49.84,26.00,28 January 2013
Southwest,Components,Rear Brakes,Reseller,191.70,49.84,26.00,29 November 2013
Southwest,Components,Rear Brakes,Reseller,191.70,49.84,26.00,30 April 2013
Southwest,Components,Rear Brakes,Reseller,191.70,49.84,26.00,28 December 2012
Central,Components,Front Brakes,Reseller,191.70,49.84,26.00,29 November 2013
Central,Components,Front Brakes,Reseller,191.70,49.84,26.00,29 August 2013
France,Components,Rear Brakes,Reseller,191.70,49.84,26.00,29 October 2013
Northeast,Components,Front Brakes,Reseller,191.70,49.84,26.00,29 August 2013
Northeast,Components,Rear Brakes,Reseller,191.70,49.84,26.00,29 November 2013
Canada,Components,Rear Brakes,Reseller,191.70,49.84,26.00,30 May 2013
Canada,Components,Front Brakes,Reseller,191.70,49.84,26.00,31 July 2013
Canada,Clothing,"Half-Finger Gloves, S",Reseller,191.02,71.95,37.66,28 December 2012
Northeast,Clothing,"Half-Finger Gloves, M",Reseller,191.02,71.95,37.66,29 November 2013
Northeast,Clothing,"Half-Finger Gloves, M",Reseller,191.02,71.95,37.66,30 March 2013
Germany,Clothing,"Half-Finger Gloves, S",Reseller,191.02,71.95,37.66,28 January 2013
Germany,Clothing,"Half-Finger Gloves, L",Reseller,191.02,71.95,37.66,30 April 2013
Southwest,Clothing,"Half-Finger Gloves, S",Reseller,191.02,71.95,37.66,28 December 2012
Canada,Accessories,Bike Wash - Dissolver,Reseller,190.80,71.87,37.66,29 October 2013
Canada,Clothing,"Classic Vest, L",Reseller,190.50,71.76,37.66,28 February 2013
Canada,Clothing,"Classic Vest, S",Reseller,190.50,71.76,37.66,29 September 2013
Australia,Clothing,"Classic Vest, S",Reseller,190.50,71.76,37.66,30 June 2013
France,Clothing,"Classic Vest, S",Reseller,190.50,71.76,37.66,29 September 2013
France,Clothing,"Classic Vest, M",Reseller,190.50,71.76,37.66,29 August 2013
France,Clothing,"Classic Vest, M",Reseller,190.50,71.76,37.66,28 December 2012
Southwest,Clothing,"Classic Vest, M",Internet,190.50,119.25,62.60,07 August 2013
Northwest,Components,HL Mountain Seat/Saddle,Reseller,189.50,49.27,25.99,29 August 2013
Southwest,Components,HL Mountain Seat/Saddle,Reseller,189.50,49.27,25.99,29 August 2013
Southwest,Components,HL Touring Seat/Saddle,Reseller,189.50,49.27,25.99,30 May 2013
United Kingdom,Components,HL Mountain Seat/Saddle,Reseller,189.50,49.27,25.99,28 February 2013
United Kingdom,Components,HL Touring Seat/Saddle,Reseller,189.50,49.27,25.99,28 February 2013
United Kingdom,Components,HL Touring Seat/Saddle,Reseller,189.50,49.27,25.99,29 November 2013
France,Components,HL Mountain Seat/Saddle,Reseller,189.50,49.27,25.99,30 April 2013
Central,Components,HL Road Seat/Saddle,Reseller,189.50,49.27,25.99,28 January 2013
Germany,Components,HL Touring Seat/Saddle,Reseller,189.50,49.27,25.99,29 October 2013
Germany,Components,HL Touring Seat/Saddle,Reseller,189.50,49.27,25.99,28 February 2013
Northeast,Components,HL Road Seat/Saddle,Reseller,189.50,49.27,25.99,28 January 2013
Canada,Components,HL Mountain Seat/Saddle,Reseller,189.50,49.27,25.99,29 August 2013
Canada,Components,HL Touring Seat/Saddle,Reseller,189.50,49.27,25.99,29 August 2013
Australia,Components,HL Touring Seat/Saddle,Reseller,189.50,49.27,25.99,28 January 2013
Canada,Accessories,"Sport-100 Helmet, Blue",Reseller,188.95,71.17,37.66,30 June 2013
Central,Accessories,"Sport-100 Helmet, Black",Reseller,188.95,71.17,37.66,30 April 2013
Northeast,Accessories,"Sport-100 Helmet, Red",Reseller,188.95,71.17,37.66,29 October 2013
Germany,Accessories,"Sport-100 Helmet, Blue",Reseller,188.95,71.17,37.66,29 October 2013
France,Accessories,"Sport-100 Helmet, Black",Reseller,188.95,71.17,37.66,29 August 2013
France,Accessories,"Sport-100 Helmet, Blue",Reseller,188.95,71.17,37.66,30 May 2013
France,Accessories,"Sport-100 Helmet, Red",Reseller,188.95,71.17,37.66,30 March 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Reseller,188.95,71.17,37.66,30 May 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Reseller,188.95,71.17,37.66,30 June 2013
United Kingdom,Accessories,"Sport-100 Helmet, Blue",Reseller,188.95,71.17,37.66,29 November 2013
Southeast,Accessories,"Sport-100 Helmet, Black",Reseller,188.95,71.17,37.66,29 October 2013
Southeast,Accessories,"Sport-100 Helmet, Black",Reseller,188.95,71.17,37.66,30 June 2013
Northwest,Accessories,"Sport-100 Helmet, Blue",Reseller,188.95,71.17,37.66,29 November 2013
Southwest,Accessories,"Sport-100 Helmet, Black",Reseller,188.95,71.17,37.66,30 March 2013
Southwest,Accessories,"Sport-100 Helmet, Blue",Reseller,188.95,71.17,37.66,31 July 2013
Southwest,Accessories,"Sport-100 Helmet, Red",Reseller,188.95,71.17,37.66,30 March 2013
Southwest,Clothing,"Racing Socks, L",Reseller,188.79,71.11,37.66,29 October 2013
Southwest,Components,ML Mountain Seat/Saddle,Reseller,187.87,48.85,25.99,30 May 2013
Central,Components,ML Mountain Seat/Saddle,Reseller,187.87,48.85,25.99,30 April 2013
Northeast,Components,ML Mountain Seat/Saddle,Reseller,187.87,48.85,25.99,28 January 2013
Canada,Components,ML Mountain Seat/Saddle,Reseller,187.87,48.85,25.99,29 August 2013
Canada,Components,ML Mountain Seat/Saddle,Reseller,187.87,48.85,25.99,30 March 2013
Australia,Components,ML Mountain Seat/Saddle,Reseller,187.87,48.85,25.99,29 November 2013
Germany,Accessories,"Sport-100 Helmet, Black",Reseller,187.37,4.16,2.22,28 December 2012
Northeast,Components,LL Mountain Handlebars,Reseller,187.07,48.64,25.99,29 September 2013
Central,Components,LL Mountain Handlebars,Reseller,187.07,48.64,25.99,29 October 2013
Central,Components,LL Road Handlebars,Reseller,187.07,48.64,25.99,28 January 2013
France,Components,LL Mountain Handlebars,Reseller,187.07,48.64,25.99,30 April 2013
Canada,Components,LL Mountain Handlebars,Reseller,187.07,48.64,25.99,30 June 2013
Southeast,Components,LL Mountain Handlebars,Reseller,187.07,48.64,25.99,28 December 2012
Northwest,Components,LL Mountain Handlebars,Reseller,187.07,48.64,25.99,29 August 2013
Canada,Clothing,AWC Logo Cap,Reseller,186.71,-12.02,-6.43,29 December 2011
Canada,Clothing,AWC Logo Cap,Reseller,186.71,-1.56,-0.83,28 August 2012
Southwest,Clothing,AWC Logo Cap,Reseller,186.71,-1.56,-0.83,28 August 2012
Southeast,Components,ML Road Pedal,Reseller,186.27,48.43,25.99,31 July 2013
Southeast,Components,ML Road Pedal,Reseller,186.27,48.43,25.99,29 August 2013
Northwest,Components,ML Road Pedal,Reseller,186.27,48.43,25.99,28 December 2012
Northwest,Components,ML Road Pedal,Reseller,186.27,48.43,25.99,28 January 2013
Northwest,Components,ML Road Pedal,Reseller,186.27,48.43,25.99,29 August 2013
Northwest,Components,ML Road Pedal,Reseller,186.27,48.43,25.99,29 September 2013
Northwest,Components,ML Road Pedal,Reseller,186.27,48.43,25.99,29 October 2013
Southwest,Components,ML Mountain Pedal,Reseller,186.27,48.43,25.99,29 September 2013
Southwest,Components,ML Road Pedal,Reseller,186.27,48.43,25.99,29 August 2013
United Kingdom,Components,ML Mountain Pedal,Reseller,186.27,48.43,25.99,29 November 2013
France,Components,ML Road Pedal,Reseller,186.27,48.43,25.99,30 March 2013
France,Components,ML Road Pedal,Reseller,186.27,48.43,25.99,30 April 2013
France,Components,ML Road Pedal,Reseller,186.27,48.43,25.99,29 September 2013
France,Components,ML Road Pedal,Reseller,186.27,48.43,25.99,29 October 2013
France,Components,ML Road Pedal,Reseller,186.27,48.43,25.99,29 November 2013
Northeast,Components,ML Mountain Pedal,Reseller,186.27,48.43,25.99,30 March 2013
Northeast,Components,ML Mountain Handlebars,Reseller,185.76,48.30,25.99,30 April 2013
France,Components,ML Mountain Handlebars,Reseller,185.76,48.30,25.99,30 April 2013
France,Components,ML Mountain Handlebars,Reseller,185.76,48.30,25.99,31 July 2013
Central,Components,ML Mountain Handlebars,Reseller,185.76,48.30,25.99,30 April 2013
Australia,Components,ML Mountain Handlebars,Reseller,185.76,48.30,25.99,30 May 2013
Australia,Components,ML Mountain Handlebars,Reseller,185.76,48.30,25.99,29 August 2013
United Kingdom,Components,ML Mountain Handlebars,Reseller,185.76,48.30,25.99,30 March 2013
Southeast,Components,ML Mountain Handlebars,Reseller,185.76,48.30,25.99,30 June 2013
Southeast,Components,ML Headset,Reseller,184.12,47.87,25.99,30 April 2012
United Kingdom,Components,ML Headset,Reseller,184.12,47.87,25.99,31 July 2012
United Kingdom,Components,ML Headset,Reseller,184.12,47.87,25.99,29 January 2012
Southwest,Components,ML Headset,Reseller,184.12,47.87,25.99,29 December 2011
Northeast,Components,ML Headset,Reseller,184.12,47.87,25.99,30 June 2012
Northeast,Components,"LL Road Frame - Red, 62",Reseller,183.94,2.45,1.33,01 August 2011
Northeast,Components,"LL Road Frame - Red, 52",Reseller,183.94,2.45,1.33,01 May 2011
Northeast,Components,"LL Road Frame - Red, 52",Reseller,183.94,2.45,1.33,29 October 2011
Northeast,Components,"LL Road Frame - Red, 44",Reseller,183.94,2.45,1.33,29 December 2010
Northeast,Components,"LL Road Frame - Red, 48",Reseller,183.94,2.45,1.33,01 March 2011
Northeast,Components,"LL Road Frame - Red, 48",Reseller,183.94,2.45,1.33,31 March 2011
Northeast,Components,"LL Road Frame - Red, 48",Reseller,183.94,2.45,1.33,01 July 2011
Central,Components,"LL Road Frame - Red, 62",Reseller,183.94,2.45,1.33,29 October 2011
Central,Components,"LL Road Frame - Red, 62",Reseller,183.94,2.45,1.33,01 March 2011
Central,Components,"LL Road Frame - Red, 62",Reseller,183.94,2.45,1.33,01 May 2011
Central,Components,"LL Road Frame - Red, 60",Reseller,183.94,2.45,1.33,31 March 2011
Central,Components,"LL Road Frame - Red, 60",Reseller,183.94,2.45,1.33,29 September 2011
Central,Components,"LL Road Frame - Red, 44",Reseller,183.94,2.45,1.33,29 October 2011
Central,Components,"LL Road Frame - Red, 44",Reseller,183.94,2.45,1.33,29 August 2011
Central,Components,"LL Road Frame - Red, 48",Reseller,183.94,2.45,1.33,01 May 2011
Central,Components,"LL Road Frame - Red, 44",Reseller,183.94,2.45,1.33,29 January 2011
Canada,Components,"LL Road Frame - Red, 44",Reseller,183.94,2.45,1.33,29 August 2011
Canada,Components,"LL Road Frame - Red, 60",Reseller,183.94,2.45,1.33,29 August 2011
Canada,Components,"LL Road Frame - Red, 52",Reseller,183.94,2.45,1.33,31 March 2011
Canada,Components,"LL Road Frame - Red, 52",Reseller,183.94,2.45,1.33,29 September 2011
Canada,Components,"LL Road Frame - Red, 62",Reseller,183.94,2.45,1.33,01 August 2011
Southwest,Components,"LL Road Frame - Red, 62",Reseller,183.94,2.45,1.33,01 July 2011
Southwest,Components,"LL Road Frame - Red, 62",Reseller,183.94,2.45,1.33,01 August 2011
Southwest,Components,"LL Road Frame - Red, 62",Reseller,183.94,2.45,1.33,29 August 2011
Southwest,Components,"LL Road Frame - Red, 48",Reseller,183.94,2.45,1.33,01 July 2011
Southwest,Components,"LL Road Frame - Red, 48",Reseller,183.94,2.45,1.33,01 August 2011
Southeast,Components,"LL Road Frame - Red, 62",Reseller,183.94,2.45,1.33,01 August 2011
Southeast,Components,"LL Road Frame - Red, 60",Reseller,183.94,2.45,1.33,29 December 2010
Southeast,Components,"LL Road Frame - Red, 52",Reseller,183.94,2.45,1.33,31 May 2011
Southeast,Components,"LL Road Frame - Red, 60",Reseller,183.94,2.45,1.33,31 March 2011
Southeast,Components,"LL Road Frame - Red, 60",Reseller,183.94,2.45,1.33,01 July 2011
Southeast,Components,"LL Road Frame - Red, 62",Reseller,183.94,2.45,1.33,29 November 2011
Southeast,Components,"LL Road Frame - Red, 48",Reseller,183.94,2.45,1.33,29 November 2011
Southeast,Components,"LL Road Frame - Red, 48",Reseller,183.94,2.45,1.33,31 March 2011
Southeast,Components,"LL Road Frame - Red, 48",Reseller,183.94,2.45,1.33,31 May 2011
Southeast,Components,"LL Road Frame - Red, 44",Reseller,183.94,2.45,1.33,31 March 2011
Southeast,Components,"LL Road Frame - Red, 44",Reseller,183.94,2.45,1.33,01 August 2011
Southeast,Components,"LL Road Frame - Red, 44",Reseller,183.94,2.45,1.33,29 August 2011
Northwest,Components,"LL Road Frame - Red, 60",Reseller,183.94,2.45,1.33,01 March 2011
Northwest,Components,"LL Road Frame - Red, 60",Reseller,183.94,2.45,1.33,31 May 2011
Northwest,Components,"LL Road Frame - Red, 62",Reseller,183.94,2.45,1.33,29 November 2011
Northwest,Components,"LL Road Frame - Red, 62",Reseller,183.94,2.45,1.33,29 September 2011
Northwest,Components,"LL Road Frame - Black, 44",Reseller,183.94,13.80,7.50,30 March 2012
Northwest,Components,"LL Road Frame - Black, 44",Reseller,183.94,13.80,7.50,28 October 2012
Northwest,Components,"LL Road Frame - Black, 52",Reseller,183.94,13.80,7.50,28 August 2012
Northwest,Components,"LL Road Frame - Black, 58",Reseller,183.94,13.80,7.50,28 August 2012
Northwest,Components,"LL Road Frame - Black, 58",Reseller,183.94,13.80,7.50,30 April 2012
Northwest,Components,"LL Road Frame - Black, 58",Reseller,183.94,13.80,7.50,28 October 2012
Northwest,Components,"LL Road Frame - Black, 60",Reseller,183.94,13.80,7.50,29 February 2012
Southeast,Components,"LL Road Frame - Black, 52",Reseller,183.94,13.80,7.50,30 June 2012
Southeast,Components,"LL Road Frame - Black, 52",Reseller,183.94,13.80,7.50,28 August 2012
Southeast,Components,"LL Road Frame - Black, 58",Reseller,183.94,13.80,7.50,28 October 2012
Southeast,Components,"LL Road Frame - Black, 52",Reseller,183.94,13.80,7.50,30 March 2012
Southeast,Components,"LL Road Frame - Black, 44",Reseller,183.94,13.80,7.50,29 December 2011
Southwest,Components,"LL Road Frame - Black, 44",Reseller,183.94,13.80,7.50,30 March 2012
Southwest,Components,"LL Road Frame - Black, 44",Reseller,183.94,13.80,7.50,30 May 2012
Southwest,Components,"LL Road Frame - Black, 44",Reseller,183.94,13.80,7.50,28 September 2012
Southwest,Components,"LL Road Frame - Black, 44",Reseller,183.94,13.80,7.50,28 October 2012
Southwest,Components,"LL Road Frame - Black, 44",Reseller,183.94,13.80,7.50,28 November 2012
United Kingdom,Components,"LL Road Frame - Black, 58",Reseller,183.94,13.80,7.50,30 March 2012
United Kingdom,Components,"LL Road Frame - Black, 58",Reseller,183.94,13.80,7.50,30 April 2012
United Kingdom,Components,"LL Road Frame - Black, 58",Reseller,183.94,13.80,7.50,29 December 2011
